Year,OrgCode,OrgName,OrgType,VacCode,Value
2010-11,E12000008,South East,Region,PCV_12m,93.9850907642406
2010-11,E12000008,South East,Region,PCV_24m,89.5825812703057
2010-11,E12000009,South West,Region,Cohort_12m,59068.0000000000000
2010-11,E12000009,South West,Region,Cohort_24m,58453.0000000000000
2010-11,E12000009,South West,Region,Cohort_5y,54765.0000000000000
2010-11,E12000009,South West,Region,DTaP_IPV_5y,89.0532274262759
2010-11,E12000009,South West,Region,DTaP_IPV_Hib_12m,94.6485406649963
2010-11,E12000009,South West,Region,DTaP_IPV_Hib_24m,96.6571433459360
2010-11,E12000009,South West,Region,Hib_MenC_24m,92.0209399004328
2010-11,E12000009,South West,Region,MMR_24m,89.6258532496194
2010-11,E12000009,South West,Region,MMR1_5y,92.8658814936547
2010-11,E12000009,South West,Region,MMR2_5y,85.2624851638820
2010-11,E12000009,South West,Region,PCV_12m,94.5215683618880
2010-11,E12000009,South West,Region,PCV_24m,90.1425076557234
2010-11,E92000001,England,Country,Cohort_12m,674533.0000000000000
2010-11,E92000001,England,Country,Cohort_24m,669800.0000000000000
2010-11,E92000001,England,Country,Cohort_5y,620342.0000000000000
2010-11,E92000001,England,Country,DTaP_IPV_5y,85.8905249040046
2010-11,E92000001,England,Country,DTaP_IPV_Hib_12m,94.1500267592542
2010-11,E92000001,England,Country,DTaP_IPV_Hib_24m,95.9762615706181
2010-11,E92000001,England,Country,Hib_MenC_24m,91.5871902060317
2010-11,E92000001,England,Country,MMR_24m,89.1258584652135
2010-11,E92000001,England,Country,MMR1_5y,91.9218753526281
2010-11,E92000001,England,Country,MMR2_5y,84.2090330817517
2010-11,E92000001,England,Country,PCV_12m,93.5835607746396
2010-11,E92000001,England,Country,PCV_24m,89.3421916990146
2010-11,K02000001,United Kingdom,UK,Cohort_12m,793805.0000000000000
2010-11,K02000001,United Kingdom,UK,Cohort_24m,789450.0000000000000
2010-11,K02000001,United Kingdom,UK,Cohort_5y,731610.0000000000000
2010-11,K02000001,United Kingdom,UK,DTaP_IPV_5y,86.7578354587827
2010-11,K02000001,United Kingdom,UK,DTaP_IPV_Hib_12m,94.5468975378084
2010-11,K02000001,United Kingdom,UK,DTaP_IPV_Hib_24m,96.2890620051935
2010-11,K02000001,United Kingdom,UK,Hib_MenC_24m,91.9443916650833
2010-11,K02000001,United Kingdom,UK,MMR_24m,89.6546963075559
2010-11,K02000001,United Kingdom,UK,MMR1_5y,92.4994190894055
2010-11,K02000001,United Kingdom,UK,MMR2_5y,84.9836661609327
2010-11,K02000001,United Kingdom,UK,PCV_12m,94.0523176346836
2010-11,K02000001,United Kingdom,UK,PCV_24m,89.8302615745139
2010-11,N92000002,Northern Ireland,Country,Cohort_12m,24975.0000000000000
2010-11,N92000002,Northern Ireland,Country,Cohort_24m,25198.0000000000000
2010-11,N92000002,Northern Ireland,Country,Cohort_5y,23005.0000000000000
2010-11,N92000002,Northern Ireland,Country,DTaP_IPV_5y,92.8667680938926
2010-11,N92000002,Northern Ireland,Country,DTaP_IPV_Hib_12m,97.5095095095095
2010-11,N92000002,Northern Ireland,Country,DTaP_IPV_Hib_24m,98.8253035955235
2010-11,N92000002,Northern Ireland,Country,Hib_MenC_24m,95.0194459877768
2010-11,N92000002,Northern Ireland,Country,MMR_24m,92.8645130565918
2010-11,N92000002,Northern Ireland,Country,MMR1_5y,96.6789828298196
2010-11,N92000002,Northern Ireland,Country,MMR2_5y,91.2627689632689
2010-11,N92000002,Northern Ireland,Country,PCV_12m,97.3493493493493
2010-11,N92000002,Northern Ireland,Country,PCV_24m,92.8407016429875
2010-11,S92000003,Scotland,Country,Cohort_12m,59316.0000000000000
2010-11,S92000003,Scotland,Country,Cohort_24m,59433.0000000000000
2010-11,S92000003,Scotland,Country,Cohort_5y,55394.0000000000000
2010-11,S92000003,Scotland,Country,DTaP_IPV_5y,91.9756600000000
2010-11,S92000003,Scotland,Country,DTaP_IPV_Hib_12m,96.9839500000000
2010-11,S92000003,Scotland,Country,DTaP_IPV_Hib_24m,98.1138400000000
2010-11,S92000003,Scotland,Country,Hib_MenC_24m,93.8519000000000
2010-11,S92000003,Scotland,Country,MMR_24m,93.1738300000000
2010-11,S92000003,Scotland,Country,MMR1_5y,96.0898300000000
2010-11,S92000003,Scotland,Country,MMR2_5y,89.9014400000000
2010-11,S92000003,Scotland,Country,PCV_12m,97.0261000000000
2010-11,S92000003,Scotland,Country,PCV_24m,93.3723700000000
2010-11,W92000004,Wales,Country,Cohort_12m,34981.0000000000000
2010-11,W92000004,Wales,Country,Cohort_24m,35019.0000000000000
2010-11,W92000004,Wales,Country,Cohort_5y,32869.0000000000000
2010-11,W92000004,Wales,Country,DTaP_IPV_5y,90.0575000000000
2010-11,W92000004,Wales,Country,DTaP_IPV_Hib_12m,95.9520900000000
2010-11,W92000004,Wales,Country,DTaP_IPV_Hib_24m,97.3500100000000
2010-11,W92000004,Wales,Country,Hib_MenC_24m,93.3264800000000
2010-11,W92000004,Wales,Country,MMR_24m,91.4874800000000
2010-11,W92000004,Wales,Country,MMR1_5y,94.4233200000000
2010-11,W92000004,Wales,Country,MMR2_5y,86.9208100000000
2010-11,W92000004,Wales,Country,PCV_12m,95.6948000000000
2010-11,W92000004,Wales,Country,PCV_24m,90.9877500000000
2011-12,E12000001,North East,Region,Cohort_12m,30744.0000000000000
2011-12,E12000001,North East,Region,Cohort_24m,30218.0000000000000
2011-12,E12000001,North East,Region,Cohort_5y,29143.0000000000000
2011-12,E12000001,North East,Region,DTaP_IPV_5y,91.6583742236558
2011-12,E12000001,North East,Region,DTaP_IPV_Hib_12m,96.3277387457715
2011-12,E12000001,North East,Region,DTaP_IPV_Hib_24m,97.5246541796280
2011-12,E12000001,North East,Region,Hib_MenC_24m,95.2842676550400
2011-12,E12000001,North East,Region,Hib_MenC_5y,89.8020107744570
2011-12,E12000001,North East,Region,MMR_24m,93.0140975577470
2011-12,E12000001,North East,Region,MMR1_5y,95.3024740074804
2011-12,E12000001,North East,Region,MMR2_5y,89.9221082249597
2011-12,E12000001,North East,Region,PCV_12m,96.0675253708041
2011-12,E12000001,North East,Region,PCV_24m,94.1789661790986
2011-12,E12000002,North West,Region,Cohort_12m,87750.0000000000000
2011-12,E12000002,North West,Region,Cohort_24m,87540.0000000000000
2011-12,E12000002,North West,Region,Cohort_5y,84169.0000000000000
2011-12,E12000002,North West,Region,DTaP_IPV_5y,89.0684218655324
2011-12,E12000002,North West,Region,DTaP_IPV_Hib_12m,95.8108262108262
2011-12,E12000002,North West,Region,DTaP_IPV_Hib_24m,97.0973269362577
2011-12,E12000002,North West,Region,Hib_MenC_24m,94.3134567055061
2011-12,E12000002,North West,Region,Hib_MenC_5y,89.2038636552650
2011-12,E12000002,North West,Region,MMR_24m,93.3824537354352
2011-12,E12000002,North West,Region,MMR1_5y,95.0124154973922
2011-12,E12000002,North West,Region,MMR2_5y,87.8506338438142
2011-12,E12000002,North West,Region,PCV_12m,95.5715099715100
2011-12,E12000002,North West,Region,PCV_24m,93.6634681288554
2011-12,E12000003,Yorkshire & the Humber,Region,Cohort_12m,66215.0000000000000
2011-12,E12000003,Yorkshire & the Humber,Region,Cohort_24m,66607.0000000000000
2011-12,E12000003,Yorkshire & the Humber,Region,Cohort_5y,63630.0000000000000
2011-12,E12000003,Yorkshire & the Humber,Region,DTaP_IPV_5y,90.2200220022002
2011-12,E12000003,Yorkshire & the Humber,Region,DTaP_IPV_Hib_12m,95.8211885524428
2011-12,E12000003,Yorkshire & the Humber,Region,DTaP_IPV_Hib_24m,97.0513609680664
2011-12,E12000003,Yorkshire & the Humber,Region,Hib_MenC_24m,94.6477097001817
2011-12,E12000003,Yorkshire & the Humber,Region,Hib_MenC_5y,92.3306616375923
2011-12,E12000003,Yorkshire & the Humber,Region,MMR_24m,93.1403606227574
2011-12,E12000003,Yorkshire & the Humber,Region,MMR1_5y,94.7886217193148
2011-12,E12000003,Yorkshire & the Humber,Region,MMR2_5y,89.0916234480591
2011-12,E12000003,Yorkshire & the Humber,Region,PCV_12m,95.6535528203579
2011-12,E12000003,Yorkshire & the Humber,Region,PCV_24m,94.0141426576786
2011-12,E12000004,East Midlands,Region,Cohort_12m,54379.0000000000000
2011-12,E12000004,East Midlands,Region,Cohort_24m,53859.0000000000000
2011-12,E12000004,East Midlands,Region,Cohort_5y,51650.0000000000000
2011-12,E12000004,East Midlands,Region,DTaP_IPV_5y,90.2226524685382
2011-12,E12000004,East Midlands,Region,DTaP_IPV_Hib_12m,96.2320013240405
2011-12,E12000004,East Midlands,Region,DTaP_IPV_Hib_24m,97.3727696392432
2011-12,E12000004,East Midlands,Region,Hib_MenC_24m,94.8235206743534
2011-12,E12000004,East Midlands,Region,Hib_MenC_5y,91.0203291384317
2011-12,E12000004,East Midlands,Region,MMR_24m,92.8869826769899
2011-12,E12000004,East Midlands,Region,MMR1_5y,94.1200387221684
2011-12,E12000004,East Midlands,Region,MMR2_5y,88.1723136495644
2011-12,E12000004,East Midlands,Region,PCV_12m,95.7832986998658
2011-12,E12000004,East Midlands,Region,PCV_24m,93.6779368350693
2011-12,E12000005,West Midlands,Region,Cohort_12m,71496.0000000000000
2011-12,E12000005,West Midlands,Region,Cohort_24m,70389.0000000000000
2011-12,E12000005,West Midlands,Region,Cohort_5y,66538.0000000000000
2011-12,E12000005,West Midlands,Region,DTaP_IPV_5y,89.8944963780096
2011-12,E12000005,West Midlands,Region,DTaP_IPV_Hib_12m,94.9130021259931
2011-12,E12000005,West Midlands,Region,DTaP_IPV_Hib_24m,96.7551748142465
2011-12,E12000005,West Midlands,Region,Hib_MenC_24m,92.4675730582904
2011-12,E12000005,West Midlands,Region,Hib_MenC_5y,92.0541645375575
2011-12,E12000005,West Midlands,Region,MMR_24m,92.0371080708633
2011-12,E12000005,West Midlands,Region,MMR1_5y,94.3295560431633
2011-12,E12000005,West Midlands,Region,MMR2_5y,87.5469656436923
2011-12,E12000005,West Midlands,Region,PCV_12m,94.6416582745888
2011-12,E12000005,West Midlands,Region,PCV_24m,92.6153234170112
2011-12,E12000006,East of England,Region,Cohort_12m,73878.0000000000000
2011-12,E12000006,East of England,Region,Cohort_24m,73565.0000000000000
2011-12,E12000006,East of England,Region,Cohort_5y,71073.0000000000000
2011-12,E12000006,East of England,Region,DTaP_IPV_5y,89.1111955313551
2011-12,E12000006,East of England,Region,DTaP_IPV_Hib_12m,95.4654971710117
2011-12,E12000006,East of England,Region,DTaP_IPV_Hib_24m,96.4942567797186
2011-12,E12000006,East of England,Region,Hib_MenC_24m,94.4117447155577
2011-12,E12000006,East of England,Region,Hib_MenC_5y,91.7732472246845
2011-12,E12000006,East of England,Region,MMR_24m,91.7854958200231
2011-12,E12000006,East of England,Region,MMR1_5y,91.4538573016476
2011-12,E12000006,East of England,Region,MMR2_5y,86.8951641270243
2011-12,E12000006,East of England,Region,PCV_12m,95.0147540539809
2011-12,E12000006,East of England,Region,PCV_24m,92.6908176442602
2011-12,E12000007,London,Region,Cohort_12m,132097.0000000000000
2011-12,E12000007,London,Region,Cohort_24m,129139.0000000000000
2011-12,E12000007,London,Region,Cohort_5y,117663.0000000000000
2011-12,E12000007,London,Region,DTaP_IPV_5y,78.8327681599143
2011-12,E12000007,London,Region,DTaP_IPV_Hib_12m,91.2708085724884
2011-12,E12000007,London,Region,DTaP_IPV_Hib_24m,93.3304423915316
2011-12,E12000007,London,Region,Hib_MenC_24m,86.7754899759174
2011-12,E12000007,London,Region,Hib_MenC_5y,81.5213444680741
2011-12,E12000007,London,Region,MMR_24m,86.0847613811474
2011-12,E12000007,London,Region,MMR1_5y,89.7019453864001
2011-12,E12000007,London,Region,MMR2_5y,80.2146809107366
2011-12,E12000007,London,Region,PCV_12m,90.4009932095354
2011-12,E12000007,London,Region,PCV_24m,85.2755557964674
2011-12,E12000008,South East,Region,Cohort_12m,108871.0000000000000
2011-12,E12000008,South East,Region,Cohort_24m,108060.0000000000000
2011-12,E12000008,South East,Region,Cohort_5y,104572.0000000000000
2011-12,E12000008,South East,Region,DTaP_IPV_5y,88.1191906055158
2011-12,E12000008,South East,Region,DTaP_IPV_Hib_12m,94.6891274995178
2011-12,E12000008,South East,Region,DTaP_IPV_Hib_24m,96.0549694614103
2011-12,E12000008,South East,Region,Hib_MenC_24m,92.5152692948362
2011-12,E12000008,South East,Region,Hib_MenC_5y,88.1861301304365
2011-12,E12000008,South East,Region,MMR_24m,92.0849528039978
2011-12,E12000008,South East,Region,MMR1_5y,91.9548253834679
2011-12,E12000008,South East,Region,MMR2_5y,86.1291741575183
2011-12,E12000008,South East,Region,PCV_12m,94.1168906320324
2011-12,E12000008,South East,Region,PCV_24m,91.7703127891912
2011-12,E12000009,South West,Region,Cohort_12m,60751.0000000000000
2011-12,E12000009,South West,Region,Cohort_24m,60215.0000000000000
2011-12,E12000009,South West,Region,Cohort_5y,57598.0000000000000
2011-12,E12000009,South West,Region,DTaP_IPV_5y,87.8190214938019
2011-12,E12000009,South West,Region,DTaP_IPV_Hib_12m,95.6066566805485
2011-12,E12000009,South West,Region,DTaP_IPV_Hib_24m,96.9957651747903
2011-12,E12000009,South West,Region,Hib_MenC_24m,92.2145644772897
2011-12,E12000009,South West,Region,Hib_MenC_5y,91.3069898260356
2011-12,E12000009,South West,Region,MMR_24m,91.6947604417504
2011-12,E12000009,South West,Region,MMR1_5y,93.7740893781034
2011-12,E12000009,South West,Region,MMR2_5y,84.8085002951491
2011-12,E12000009,South West,Region,PCV_12m,95.3548089743379
2011-12,E12000009,South West,Region,PCV_24m,92.2627252345761
2011-12,E92000001,England,Country,Cohort_12m,686181.0000000000000
2011-12,E92000001,England,Country,Cohort_24m,679592.0000000000000
2011-12,E92000001,England,Country,Cohort_5y,646036.0000000000000
2011-12,E92000001,England,Country,DTaP_IPV_5y,87.3514788649549
2011-12,E92000001,England,Country,DTaP_IPV_Hib_12m,94.6675877064506
2011-12,E92000001,England,Country,DTaP_IPV_Hib_24m,96.1423913171432
2011-12,E92000001,England,Country,Hib_MenC_24m,92.3449658030112
2011-12,E92000001,England,Country,Hib_MenC_5y,88.9065549563929
2011-12,E92000001,England,Country,MMR_24m,91.2482783787920
2011-12,E92000001,England,Country,MMR1_5y,92.8977642112824
2011-12,E92000001,England,Country,MMR2_5y,86.0150208347522
2011-12,E92000001,England,Country,PCV_12m,94.2162490654798
2011-12,E92000001,England,Country,PCV_24m,91.4890110536910
2011-12,K02000001,United Kingdom,UK,Cohort_12m,805525.0000000000000
2011-12,K02000001,United Kingdom,UK,Cohort_24m,799038.0000000000000
2011-12,K02000001,United Kingdom,UK,Cohort_5y,760995.0000000000000
2011-12,K02000001,United Kingdom,UK,DTaP_IPV_5y,87.9745596225994
2011-12,K02000001,United Kingdom,UK,DTaP_IPV_Hib_12m,95.0354116880295
2011-12,K02000001,United Kingdom,UK,DTaP_IPV_Hib_24m,96.4119353522611
2011-12,K02000001,United Kingdom,UK,Hib_MenC_24m,92.7245012127083
2011-12,K02000001,United Kingdom,UK,Hib_MenC_5y,89.2792988127386
2011-12,K02000001,United Kingdom,UK,MMR_24m,91.5996485774143
2011-12,K02000001,United Kingdom,UK,MMR1_5y,93.3732810333839
2011-12,K02000001,United Kingdom,UK,MMR2_5y,86.5436698007214
2011-12,K02000001,United Kingdom,UK,PCV_12m,94.6175475621489
2011-12,K02000001,United Kingdom,UK,PCV_24m,91.8837401975876
2011-12,N92000002,Northern Ireland,Country,Cohort_12m,25394.0000000000000
2011-12,N92000002,Northern Ireland,Country,Cohort_24m,25052.0000000000000
2011-12,N92000002,Northern Ireland,Country,Cohort_5y,24094.0000000000000
2011-12,N92000002,Northern Ireland,Country,DTaP_IPV_5y,92.8986469660496
2011-12,N92000002,Northern Ireland,Country,DTaP_IPV_Hib_12m,97.5702921950067
2011-12,N92000002,Northern Ireland,Country,DTaP_IPV_Hib_24m,98.4272712757464
2011-12,N92000002,Northern Ireland,Country,Hib_MenC_24m,95.5372824524988
2011-12,N92000002,Northern Ireland,Country,Hib_MenC_5y,88.6942807337926
2011-12,N92000002,Northern Ireland,Country,MMR_24m,93.3059236787482
2011-12,N92000002,Northern Ireland,Country,MMR1_5y,96.7004233419108
2011-12,N92000002,Northern Ireland,Country,MMR2_5y,91.1762264464182
2011-12,N92000002,Northern Ireland,Country,PCV_12m,97.4364022997559
2011-12,N92000002,Northern Ireland,Country,PCV_24m,93.8927031773910
2011-12,S92000003,Scotland,Country,Cohort_12m,58505.0000000000000
2011-12,S92000003,Scotland,Country,Cohort_24m,59341.0000000000000
2011-12,S92000003,Scotland,Country,Cohort_5y,57220.0000000000000
2011-12,S92000003,Scotland,Country,DTaP_IPV_5y,91.9363900000000
2011-12,S92000003,Scotland,Country,DTaP_IPV_Hib_12m,97.4036400000000
2011-12,S92000003,Scotland,Country,DTaP_IPV_Hib_24m,98.0704700000000
2011-12,S92000003,Scotland,Country,Hib_MenC_24m,95.2815100000000
2011-12,S92000003,Scotland,Country,Hib_MenC_5y,95.0891300000000
2011-12,S92000003,Scotland,Country,MMR_24m,94.2737700000000
2011-12,S92000003,Scotland,Country,MMR1_5y,96.6078300000000
2011-12,S92000003,Scotland,Country,MMR2_5y,90.2324400000000
2011-12,S92000003,Scotland,Country,PCV_12m,97.3865500000000
2011-12,S92000003,Scotland,Country,PCV_24m,94.4574600000000
2011-12,W92000004,Wales,Country,Cohort_12m,35445.0000000000000
2011-12,W92000004,Wales,Country,Cohort_24m,35053.0000000000000
2011-12,W92000004,Wales,Country,Cohort_5y,33645.0000000000000
2011-12,W92000004,Wales,Country,DTaP_IPV_5y,89.6745500000000
2011-12,W92000004,Wales,Country,DTaP_IPV_Hib_12m,96.4310900000000
2011-12,W92000004,Wales,Country,DTaP_IPV_Hib_24m,97.3896700000000
2011-12,W92000004,Wales,Country,Hib_MenC_24m,93.7437600000000
2011-12,W92000004,Wales,Country,Hib_MenC_5y,92.2306400000000
2011-12,W92000004,Wales,Country,MMR_24m,92.6653900000000
2011-12,W92000004,Wales,Country,MMR1_5y,94.6203000000000
2011-12,W92000004,Wales,Country,MMR2_5y,87.1035800000000
2011-12,W92000004,Wales,Country,PCV_12m,95.7963000000000
2011-12,W92000004,Wales,Country,PCV_24m,93.7437600000000
2012-13,E12000001,North East,Region,Cohort_12m,30646.0000000000000
2012-13,E12000001,North East,Region,Cohort_24m,30862.0000000000000
2012-13,E12000001,North East,Region,Cohort_5y,29958.0000000000000
2012-13,E12000001,North East,Region,DTaP_IPV_5y,93.0135523065625
2012-13,E12000001,North East,Region,DTaP_IPV_Hib_12m,96.5378842263264
2012-13,E12000001,North East,Region,DTaP_IPV_Hib_24m,97.8225649666256
2012-13,E12000001,North East,Region,Hib_MenC_24m,95.4831183980299
2012-13,E12000001,North East,Region,Hib_MenC_5y,94.6692035516390
2012-13,E12000001,North East,Region,MMR_24m,94.0898191951267
2012-13,E12000001,North East,Region,MMR1_5y,96.1946725415582
2012-13,E12000001,North East,Region,MMR2_5y,91.6683356699379
2012-13,E12000001,North East,Region,PCV_12m,96.3975722769693
2012-13,E12000001,North East,Region,PCV_24m,95.0327263301147
2012-13,E12000002,North West,Region,Cohort_12m,87895.0000000000000
2012-13,E12000002,North West,Region,Cohort_24m,87717.0000000000000
2012-13,E12000002,North West,Region,Cohort_5y,86455.0000000000000
2012-13,E12000002,North West,Region,DTaP_IPV_5y,91.3041466658956
2012-13,E12000002,North West,Region,DTaP_IPV_Hib_12m,95.9485750042665
2012-13,E12000002,North West,Region,DTaP_IPV_Hib_24m,97.4166923173387
2012-13,E12000002,North West,Region,Hib_MenC_24m,94.9280071137864
2012-13,E12000002,North West,Region,Hib_MenC_5y,91.5632409924238
2012-13,E12000002,North West,Region,MMR_24m,94.9166068150986
2012-13,E12000002,North West,Region,MMR1_5y,95.9354577525881
2012-13,E12000002,North West,Region,MMR2_5y,90.6783876004858
2012-13,E12000002,North West,Region,PCV_12m,95.8382160532453
2012-13,E12000002,North West,Region,PCV_24m,94.7513024841251
2012-13,E12000003,Yorkshire & the Humber,Region,Cohort_12m,66259.0000000000000
2012-13,E12000003,Yorkshire & the Humber,Region,Cohort_24m,66132.0000000000000
2012-13,E12000003,Yorkshire & the Humber,Region,Cohort_5y,65318.0000000000000
2012-13,E12000003,Yorkshire & the Humber,Region,DTaP_IPV_5y,91.7970544107290
2012-13,E12000003,Yorkshire & the Humber,Region,DTaP_IPV_Hib_12m,96.2601306992258
